,100000,500000,1000000,2000000,3000000,4000000,5000000,6000000,7000000,8000000,9000000,10000000
ViReMa-a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DI-tector,0.9659090909090909,0.8014705882352942,0.7843137254901961,0.675,0.6607142857142857,0.6495726495726496,0.6330645161290323,0.6363636363636364,0.6150943396226415,0.6162361623616236,0.6021897810218978,0.5963636363636363
DVGfinder: Metasearch,0.976,0.850828729281768,0.8341708542713567,0.7357723577235772,0.7185185185185186,0.7071428571428572,0.6904761904761905,0.6923076923076923,0.6720257234726688,0.6719242902208202,0.659375,0.6542056074766355
DVGfinder: Consensus,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DVGfinder: Filtered,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
